,Locality,Type of property,Subtype of property,Price,Number of bedrooms,Livable surface,Kitchen equipment,Number of bathrooms,Number of toilets,Floor of appartment,Number of floors,Balcony,State of the property,Build Year,Surface bedroom 1,Furnished,Surface of living-room,Cellar,Surface kitchen,Entry phone,Elevator,Number of showers,Number of facades,Terrace,Surface terrace,Surface bedroom 2,Security door,Access for disabled,Sewer Connection,Garden,Surface garden,Surface bedroom 3,Garage
17862,9500 Geraardsbergen,house,residence,405888,3,157.0,Partially equipped,1,1,,,0,Normal,,21.302158529532797,0,45.98463909551303,0,17.104786331557865,0,0,1,4,0,0,17.243424677670028,0,0,1,0,499.73991069062924,13.999942633059733,1
17863,9500 Geraardsbergen,house,residence,294394,3,141.0,Partially equipped,1,1,,,0,Normal,,19.131237915058115,0,41.29830644883655,0,15.361623393309928,0,0,1,3,0,0,15.48613299077372,0,0,1,0,448.811002594769,12.57319688701543,0
17864,9500 Geraardsbergen,house,residence,281076,3,101.0,Partially equipped,1,1,,,0,New,,13.703936378871417,0,29.58247483214533,0,11.00371604769009,0,0,1,3,0,0,11.092903773532948,0,0,1,0,321.4887323551182,9.00633252190467,0
17865,9500 Geraardsbergen,flat,apartment,795000,5,400.0,Partially equipped,3,1,,,0,Excellent,,54.273015361866996,0,117.15831616691219,0,43.57907345619838,1,0,1,3,0,0,43.93229217240771,0,0,1,0,1273.2227023965077,35.6686436511076,0
17866,9500 Geraardsbergen,flat,apartment,119000,2,122.0,Partially equipped,1,1,,2,0,Normal,,18.0,0,22.0,0,13.291617404140506,1,0,1,3,0,0,8.0,0,0,1,0,388.33292423093485,10.878936313587818,1
17867,9500 Geraardsbergen,flat,apartment,198000,2,105.0,Partially equipped,1,1,2,3,0,Fully renovated,,16.0,0,30.75405799381445,1,11.439506782252074,1,1,1,2,0,0,16.0,0,1,1,0,334.2209593790833,9.363018958415745,0
17868,9506 Grimminge,flat,ground-floor,203000,2,,Super equipped,1,1,,2,0,New,2021,,0,,0,,1,1,1,2,1,7.0,,0,0,1,1,22.0,,0
17869,9506 Grimminge,flat,apartment,216000,2,104.0,Super equipped,1,1,2,2,0,New,2021,11.0,0,1.0,0,10.0,1,1,1,2,0,0,15.0,0,0,1,0,331.037902623092,9.273847349287976,0
17870,9506 Grimminge,house,residence,249000,3,170.0,Partially equipped,1,2,,,0,Excellent,1950,16.0,0,28.0,1,8.0,0,0,1,3,0,0,16.0,0,0,1,0,541.1196485185158,12.0,0
17871,9506 Grimminge,house,residence,349000,5,240.0,Partially equipped,1,1,,,0,To be renovated,,12.0,0,40.0,0,13.0,0,0,1,3,1,60.0,17.0,0,0,1,1,2100.0,23.0,1
17872,9506 Grimminge,house,residence,299000,3,125.0,Partially equipped,1,2,,,0,To be renovated,1975,16.960317300583437,0,36.61197380216006,0,13.618460455061994,0,0,1,4,0,0,13.728841303877411,0,0,1,0,397.88209449890866,11.146451140971125,1
17873,9506 Grimminge,house,residence,245000,5,293.0,Fully equipped,1,1,,,0,Normal,,39.754983752567576,0,36.0,1,21.0,0,0,1,2,1,16.0,32.180404016288655,0,0,0,1,932.6356295054419,26.127281474436316,1
17874,9506 Grimminge,house,residence,489000,3,319.0,Partially equipped,1,2,,1,0,Excellent,,20.0,0,30.0,1,25.0,0,0,1,4,1,64.0,15.0,0,0,1,1,5400.0,8.0,1
17875,9506 Grimminge,house,residence,410116,3,150.0,Super equipped,1,2,,,0,New,,20.35238076070012,0,43.93436856259207,0,16.34215254607439,1,0,1,3,1,35.0,16.474609564652894,0,0,1,1,300.0,13.37574136916535,1
17876,9506 Grimminge,house,residence,425589,,189.0,Partially equipped,1,1,,,0,New,,25.643999758482156,0,55.35730438886601,0,20.591112208053733,0,0,1,3,0,0,20.758008051462646,0,0,1,0,601.5977268823499,16.85343412514834,0
17877,9550 Herzele,house,residence,199000,4,165.0,Fully equipped,1,2,,,0,To be renovated,,22.387618836770134,0,48.32780541885128,0,17.97636780068183,0,0,1,2,0,0,18.122070521118182,0,0,1,0,525.2043647385594,14.713315506081885,1
17878,9550 Herzele,flat,apartment,229000,4,125.0,Super equipped,1,1,2,,0,Excellent,1993,18.0,0,38.0,1,13.0,1,1,1,3,0,0,10.0,0,0,1,0,397.88209449890866,9.0,1
17879,9550 Herzele,house,residence,447395,3,143.0,Partially equipped,1,2,,,0,New,,19.40260299186745,0,41.88409802967111,0,15.57951876059092,0,0,1,3,0,0,15.705794451635759,0,0,1,0,455.1771161067515,12.751540105270967,1
17880,9550 Herzele,house,residence,279000,4,250.0,Partially equipped,1,2,,,0,Excellent,1967,22.0,0,43.0,1,10.0,0,0,1,3,0,0,21.0,0,0,1,0,795.7641889978173,10.0,1
17881,9550 Herzele,house,residence,399000,4,265.0,Partially equipped,2,2,,,0,To be renovated,,35.95587267723688,0,77.61738446057933,0,28.87113616473143,1,0,1,2,0,0,29.10514356422011,0,0,1,0,843.5100403376864,23.630476418858784,0
17882,9550 Herzele,house,residence,499000,6,260.0,Partially equipped,2,1,,,0,Excellent,1930,13.0,0,43.0,0,28.326397746528947,0,0,1,3,0,0,13.0,0,0,1,0,827.59475655773,25.0,1
17883,9550 Herzele,house,residence,435464,4,,Partially equipped,1,2,,,0,New,,,0,,0,,0,0,1,3,0,0,,0,0,1,0,,,1
17884,9550 Herzele,house,residence,363062,3,,Partially equipped,1,2,,,0,New,,,0,,0,,0,0,1,3,0,0,,0,0,1,0,,,0
17885,9550 Herzele,house,residence,219000,3,111.0,Partially equipped,1,2,,,0,Excellent,,15.06076176291809,0,32.511432736318135,0,12.09319288409505,0,0,1,2,0,0,12.19121107784314,0,0,1,0,353.3192999150309,9.89804861318236,0
17886,9550 Herzele,house,villa,699000,4,,Super equipped,1,1,,3,0,Excellent,,15.0,0,53.0,0,29.0,0,0,1,4,0,0,21.0,0,0,1,1,8336.0,17.0,1
17887,9550 Herzele,house,mixed-building,699000,4,,Super equipped,1,1,,3,0,Excellent,,15.0,0,53.0,0,29.0,0,0,1,4,0,0,21.0,0,0,1,1,8336.0,17.0,1
17888,9550 Herzele,house,residence,399000,3,,Partially equipped,1,1,,,0,Excellent,,,0,,0,,0,0,1,4,0,0,,0,0,1,0,,,0
17889,9550 Herzele,flat,apartment,229000,2,113.0,Partially equipped,1,1,,,0,Normal,1993,15.332126839727426,0,33.097224317152694,0,12.311088251376043,1,0,1,2,0,0,12.41087253870518,0,0,1,0,359.68541342701343,10.076391831437897,0
17890,9550 Herzele,flat,apartment,219000,2,112.0,Fully equipped,1,1,2,4,0,Excellent,,15.196444301322758,0,32.80432852673541,1,12.202140567735547,1,1,1,2,0,0,12.30104180827416,0,0,1,0,356.50235667102214,9.987220222310128,0
17891,9550 Herzele,house,bungalow,795000,3,300.0,Partially equipped,1,1,,,0,New,2021,18.0,0,36.0,0,32.68430509214878,0,0,1,4,0,0,18.0,0,0,1,0,954.9170267973808,13.0,1
17893,9550 Herzele,flat,duplex,305000,3,143.0,Super equipped,1,1,2,2,0,New,2021,21.0,0,44.0,0,15.57951876059092,1,1,1,3,1,19.0,13.0,0,0,1,0,455.1771161067515,12.0,0
17894,9550 Herzele,house,villa,439000,3,180.0,Partially equipped,1,2,,,0,Normal,2009,19.0,0,57.0,0,15.0,1,0,1,4,0,0,14.0,0,0,1,0,572.9502160784284,12.0,1
17896,9550 Herzele,flat,ground-floor,355000,2,148.0,Super equipped,1,1,,,0,New,2021,14.0,0,54.0,0,16.1242571787934,1,1,1,3,1,22.0,10.0,0,0,1,0,471.0923998867078,13.197398150909812,1
17897,9550 Herzele,house,residence,369000,3,,Partially equipped,2,2,,,0,New,,,0,,0,,0,0,1,2,0,0,,0,0,1,0,,,1
17898,9550 Herzele,house,residence,424866,4,,Partially equipped,2,1,,,0,New,,,0,,0,,0,0,1,2,0,0,,0,0,1,0,,,0
17899,9550 Herzele,house,residence,364666,3,,Partially equipped,1,2,,,0,New,,,0,,0,,0,0,1,3,0,0,,0,0,1,0,,,0
17900,9550 Herzele,house,residence,326655,3,,Partially equipped,1,2,,,0,New,,,0,,0,,0,0,1,2,0,0,,0,0,1,0,,,0
17901,9550 Herzele,house,residence,416035,4,,Partially equipped,2,3,,,0,New,,,0,,0,,0,0,1,3,0,0,,0,0,1,0,,,0
17902,9550 Herzele,house,residence,425000,3,269.0,Partially equipped,2,3,,,0,Excellent,,36.49860283085555,0,78.78896762224845,0,29.306926899293412,0,0,2,4,0,0,29.544466485944188,0,0,1,1,748.0,23.98716285536986,1
17903,9550 Herzele,house,residence,599000,3,400.0,Super equipped,2,5,,3,0,Normal,,54.273015361866996,0,117.15831616691219,0,43.57907345619838,0,0,2,4,0,0,43.93229217240771,0,0,1,0,1273.2227023965077,35.6686436511076,0
17904,9550 Herzele,house,residence,375000,3,207.0,Partially equipped,1,2,,2,0,New,2022,18.0,0,27.0,0,22.552170513582663,0,0,1,3,1,60.0,10.0,0,0,1,0,658.8927484901927,11.0,1
17905,9550 Herzele,house,residence,329000,3,286.0,Fully equipped,1,2,,3,0,Excellent,,20.0,0,40.0,0,25.0,0,0,1,2,1,80.0,17.0,0,0,1,1,20.0,18.0,1
17906,9550 Herzele,house,residence,351348,3,537.0,Super equipped,1,1,,,0,New,2022,72.86152312330644,0,157.28503945407962,0,58.50490611494632,0,0,1,3,0,0,58.97910224145736,0,0,1,1,1709.3014779673115,47.88515410161195,1
17907,9550 Herzele,house,residence,365000,3,148.0,Partially equipped,1,2,,,0,New,,20.081015683890787,0,43.34857698175751,0,16.1242571787934,0,0,1,3,1,19.0,16.254948103790856,0,0,1,1,64.0,13.197398150909812,1
17908,9550 Herzele,house,residence,309000,3,147.0,Partially equipped,1,2,,,0,New,,19.94533314548612,0,43.05568119134023,0,16.015309495152906,0,0,1,2,1,19.0,16.145117373359835,0,0,1,1,64.0,13.108226541782043,1
17909,9550 Herzele,house,residence,209000,2,100.0,Partially equipped,1,2,,,0,Excellent,,13.568253840466749,0,29.289579041728047,0,10.894768364049595,0,0,1,2,0,0,10.983073043101928,0,0,1,0,318.3056755991269,8.9171609127769,0
17910,9550 Herzele,house,residence,247000,4,300.0,Partially equipped,1,1,,3,0,To be renovated,1930,40.70476152140024,0,50.0,1,12.0,0,0,1,2,0,0,32.94921912930579,0,0,1,1,70.0,26.7514827383307,1
17911,9550 Herzele,house,residence,349909,3,157.0,Partially equipped,1,1,,,0,New,,21.302158529532797,0,45.98463909551303,0,17.104786331557865,0,0,1,3,0,0,17.243424677670028,0,0,1,0,499.73991069062924,13.999942633059733,0
17912,9550 Herzele,house,residence,340256,3,133.0,Partially equipped,1,1,,,0,New,,18.045777607820774,0,38.9551401254983,0,14.490041924185961,0,0,1,3,0,0,14.607487147325566,0,0,1,0,423.3465485468388,11.859824013993277,0
17913,9550 Herzele,house,residence,613548,3,,Super equipped,2,2,,,0,New,,,0,,0,,0,0,1,3,0,0,,0,0,1,0,,,0
17914,9550 Herzele,house,residence,159500,4,145.0,Partially equipped,1,1,,,0,To be renovated,1964,16.0,0,32.0,1,6.0,0,0,1,2,0,0,16.0,0,0,1,0,461.543229618734,10.0,1
17915,9550 Herzele,house,residence,249000,2,105.0,Partially equipped,1,1,,,0,Normal,1993,14.246666532490085,0,30.75405799381445,0,11.439506782252074,0,0,1,2,0,0,11.532226695257025,0,0,1,0,334.2209593790833,9.363018958415745,0
17916,9550 Herzele,house,residence,358255,3,157.0,Partially equipped,1,1,,,0,New,,21.302158529532797,0,45.98463909551303,0,17.104786331557865,0,0,1,3,0,0,17.243424677670028,0,0,1,0,499.73991069062924,13.999942633059733,0
17917,9550 Herzele,house,residence,352600,3,154.0,Partially equipped,1,1,,,0,New,,20.895110914318792,0,45.105951724261196,0,16.777943280636375,0,0,1,3,0,0,16.91393248637697,0,0,1,0,490.19074042265544,13.732427805676426,0
17918,9550 Herzele,flat,apartment,239000,2,93.0,Super equipped,1,1,,,0,Normal,,7.0,0,27.239308508807085,0,10.132134578566124,1,0,1,2,1,22.0,13.0,0,0,1,0,296.024278307188,8.292959648882517,0
17919,9550 Herzele,flat,apartment,199000,2,82.0,Super equipped,1,1,1,1,0,Excellent,2014,14.0,0,29.0,0,8.933710058520669,1,1,1,2,0,0,9.0,0,1,1,0,261.0106539912841,7.312071948477058,0
17920,9550 Herzele,flat,apartment,219000,2,75.0,Fully equipped,1,1,1,1,0,Normal,2014,10.17619038035006,0,21.967184281296035,0,8.171076273037196,1,1,1,2,0,0,8.237304782326447,0,0,1,0,238.7292566993452,6.687870684582675,0
17921,9550 Herzele,flat,apartment,235000,2,112.0,Super equipped,1,2,,3,0,Normal,2008,15.196444301322758,0,102.0,0,12.202140567735547,1,1,1,2,0,0,12.30104180827416,0,0,1,0,356.50235667102214,9.987220222310128,0
17922,9550 Herzele,flat,apartment,229000,2,,Partially equipped,1,1,2,,0,Excellent,,,0,,0,,1,0,1,2,0,0,,0,0,1,0,,,0
17923,9550 Herzele,flat,apartment,180000,1,61.0,Partially equipped,1,1,1,1,0,Normal,2013,8.276634842684716,0,17.866643215454108,0,6.645808702070253,1,0,1,2,0,0,6.699674556292177,0,0,1,0,194.16646211546743,5.439468156793909,0
17924,9550 Herzele,flat,apartment,305000,2,115.0,Super equipped,1,1,1,,0,New,2021,14.0,0,45.0,0,12.528983618657035,1,1,1,3,1,26.0,12.0,0,0,1,0,366.05152693899595,10.254735049693435,0
17925,9550 Herzele,flat,apartment,209000,1,79.0,Fully equipped,1,1,2,,1,New,,10.718920533968731,0,23.138767442965158,0,8.60686700759918,1,1,1,2,1,,8.676627704050524,0,0,1,1,251.46148372331027,7.044557121093751,0
17926,9550 Herzele,house,residence,185000,3,146.0,Fully equipped,1,2,,,0,To be renovated,1970,19.80965060708145,0,42.76278540092295,0,15.90636181151241,0,0,1,4,0,0,16.035286642928817,0,0,1,0,464.7262863747253,13.019054932654274,1
17927,9550 Herzele,flat,penthouse,299000,2,125.0,Partially equipped,1,1,,,0,New,,14.0,0,68.0,0,13.618460455061994,1,0,1,4,1,18.0,15.0,0,0,1,0,397.88209449890866,13.0,0
17928,9550 Herzele,flat,ground-floor,229000,2,114.0,Super equipped,1,1,,2,0,New,2020,11.0,0,43.0,1,8.0,1,0,1,3,1,10.0,38.0,0,0,1,0,362.8684701830047,10.165563440565666,0
17929,9550 Herzele,house,residence,185000,2,318.0,Partially equipped,1,1,,,0,Excellent,,43.147047212684264,0,93.1408613526952,0,34.64536339767771,0,0,1,2,0,0,34.92617227706413,0,0,1,0,1012.2120484052236,28.356571702630543,0
17931,9550 Herzele,house,residence,795000,3,210.0,Fully equipped,1,6,,1,0,Normal,2004,28.49333306498017,0,61.5081159876289,1,22.87901356450415,0,0,1,2,1,35.0,23.06445339051405,0,0,1,0,668.4419187581666,18.72603791683149,0
17932,9551 Ressegem,house,residence,499000,4,,Super equipped,2,1,,,0,Normal,2017,,0,,1,,0,0,1,3,0,0,,0,0,1,0,,,1
17933,9552 Borsbeke,house,bungalow,329000,2,,Partially equipped,1,1,,,0,Excellent,1973,14.0,0,48.0,1,15.0,0,0,1,4,0,0,20.0,0,0,1,0,,,1
17934,9570 Deftinge,house,residence,290000,4,165.0,Fully equipped,1,1,,2,0,To be renovated,,9.0,0,16.0,1,5.0,0,0,1,2,1,,12.0,0,0,1,1,525.2043647385594,17.0,1
17935,9570 Deftinge,house,cottage,255000,4,210.0,Partially equipped,1,1,,1,0,Normal,1899,28.49333306498017,0,61.5081159876289,1,22.87901356450415,1,0,1,4,1,,23.06445339051405,0,0,1,1,668.4419187581666,18.72603791683149,1
17936,9571 Hemelveerdegem,house,residence,415000,3,207.0,Fully equipped,2,2,,2,0,New,,11.0,0,54.0,0,13.0,0,0,1,2,1,23.0,11.0,0,0,1,1,658.8927484901927,12.0,1
17937,9571 Hemelveerdegem,house,residence,405000,3,207.0,Fully equipped,2,2,,2,0,New,,10.0,0,34.0,0,20.0,0,0,1,2,1,24.0,11.0,0,0,1,1,658.8927484901927,10.0,1
17938,9571 Hemelveerdegem,house,residence,415000,3,207.0,Fully equipped,2,3,,2,0,New,,10.0,0,54.0,0,14.0,0,0,1,2,1,23.0,11.0,0,0,1,1,658.8927484901927,10.0,0
17939,9571 Hemelveerdegem,house,residence,415000,3,207.0,Fully equipped,2,2,,2,0,New,,10.0,0,35.0,0,20.0,0,0,1,2,1,23.0,11.0,0,0,1,1,658.8927484901927,11.0,1
17940,9571 Hemelveerdegem,house,residence,405000,3,207.0,Fully equipped,2,2,,2,0,New,,12.0,0,26.0,0,20.0,0,0,1,2,1,24.0,11.0,0,0,1,1,658.8927484901927,11.0,1
17941,9571 Hemelveerdegem,house,residence,415000,3,207.0,Fully equipped,2,3,,2,0,New,,11.0,0,35.0,0,26.0,0,0,1,2,1,23.0,11.0,0,0,1,1,658.8927484901927,11.0,1
17943,9572 Sint-Martens-Lierde,house,residence,433605,4,141.0,Partially equipped,1,2,,,0,New,,19.131237915058115,0,41.29830644883655,0,15.361623393309928,0,0,1,3,0,0,15.48613299077372,0,0,1,0,448.811002594769,12.57319688701543,0
17944,9572 Sint-Martens-Lierde,house,residence,301348,3,709.0,Super equipped,1,1,,,0,New,2022,96.19891972890925,0,207.66311540585187,0,77.24390770111162,0,0,1,3,0,0,77.86998787559267,0,0,1,1,2256.78723999781,63.22267087158822,1
17945,9660 Brakel,house,residence,345000,3,185.0,Fully equipped,1,2,,3,0,Normal,1936,25.101269604863486,0,54.185721227196886,0,20.15532147349175,0,0,1,2,1,20.0,20.31868512973857,0,0,1,1,588.8654998583849,16.496747688637264,0
17946,9660 Brakel,house,residence,225000,3,231.0,Partially equipped,1,1,,,0,To be renovated,1960,31.342666371478188,0,67.65892758639178,1,25.166914920954564,0,0,1,2,0,0,25.370898729565457,0,0,1,0,735.2861106339832,20.59864170851464,1
17947,9660 Brakel,house,residence,239500,3,147.0,Partially equipped,1,2,,4,0,Excellent,1950,12.0,0,37.0,1,16.015309495152906,0,0,1,2,0,0,18.0,0,0,1,0,467.9093431307166,13.108226541782043,0
17948,9660 Brakel,house,residence,410000,3,251.0,Partially equipped,1,2,,,0,Normal,1995,32.0,0,43.0,0,27.345868593764482,0,0,1,4,0,0,21.0,0,0,1,0,798.9472457538086,18.0,1
17949,9660 Brakel,house,residence,296433,3,,Partially equipped,1,2,,3,0,New,,17.0,0,27.0,0,,0,0,1,3,0,0,12.0,0,0,1,0,,9.0,1
17950,9660 Brakel,house,residence,195000,3,220.0,Partially equipped,1,1,,2,0,Normal,,29.850158449026846,0,64.4370738918017,0,23.968490400909108,0,0,1,2,0,0,24.162760694824243,0,0,1,0,700.2724863180792,19.61775400810918,1
17951,9660 Brakel,house,residence,249950,5,250.0,Partially equipped,1,2,,,0,New,,14.0,0,73.22394760432012,0,27.236920910123988,0,0,1,3,0,0,10.0,0,0,1,0,795.7641889978173,12.0,1
17952,9660 Brakel,house,residence,295000,2,,Fully equipped,1,1,,,0,Normal,,,0,,1,,0,0,1,2,0,0,,0,0,1,0,,,0
17953,9660 Brakel,house,residence,249000,4,,Partially equipped,1,1,,,0,To be renovated,1938,12.0,0,34.0,0,13.0,0,0,1,3,0,0,14.0,0,0,1,0,,18.0,1
17954,9660 Brakel,house,residence,298000,3,150.0,Super equipped,1,2,,,0,Excellent,1958,20.35238076070012,0,43.93436856259207,0,16.34215254607439,0,0,1,2,0,0,16.474609564652894,0,0,1,0,477.4585133986904,13.37574136916535,0
17955,9660 Brakel,house,residence,525000,5,400.0,Partially equipped,1,2,,,0,Normal,,16.0,0,40.0,0,43.57907345619838,0,0,1,3,0,0,11.0,0,0,1,1,1500.0,16.0,1
17956,9660 Brakel,house,residence,319000,4,230.0,Partially equipped,1,2,,,0,Normal,,31.206983833073522,0,67.36603179597451,0,25.05796723731407,0,0,1,2,0,0,25.261067999134436,0,0,1,0,732.1030538779919,20.50947009938687,1
17957,9660 Brakel,house,residence,183000,3,184.0,Partially equipped,1,1,,,0,Normal,,24.965587066458816,0,53.89282543677961,1,20.046373789851256,0,0,1,2,0,0,20.20885439930755,0,0,1,0,585.6824431023936,16.407576079509496,0
17958,9660 Brakel,house,residence,222500,3,149.0,Partially equipped,2,2,,,0,To be renovated,,14.0,0,30.0,1,16.233204862433897,0,0,1,3,0,0,12.0,0,0,1,0,474.2754566426991,15.0,1
17959,9660 Brakel,house,villa,399000,4,181.0,Super equipped,1,2,,3,0,Normal,1963,24.558539451244815,0,40.0,0,19.719530738929766,0,0,1,4,0,0,19.87936220801449,0,0,1,0,576.1332728344197,16.140061252126188,1
17960,9660 Brakel,house,villa,327065,3,581.0,Super equipped,1,1,,,0,New,,78.83155481311181,0,170.17245423243995,0,63.29860419512815,0,0,1,4,0,0,63.811654380422205,0,0,1,1,1849.3559752309275,51.80870490323379,1
17961,9660 Brakel,house,villa,326360,3,581.0,Super equipped,1,1,,,0,New,2021,78.83155481311181,0,170.17245423243995,0,63.29860419512815,0,0,1,4,0,0,63.811654380422205,0,0,1,1,1849.3559752309275,51.80870490323379,1
17962,9660 Brakel,house,residence,399000,4,180.0,Partially equipped,1,1,,,0,Excellent,1979,24.422856912840146,0,52.721242275110484,1,19.610583055289272,0,0,1,4,0,0,19.769531477583474,0,0,1,0,572.9502160784284,16.05088964299842,1
17963,9660 Brakel,house,residence,175000,3,,Partially equipped,1,1,,,0,Excellent,,27.0,0,,0,16.0,0,0,1,4,1,40.0,14.0,0,0,1,0,,14.0,0
17964,9660 Brakel,house,residence,380000,3,,Partially equipped,1,1,,,0,To be renovated,,,0,,1,,0,0,1,2,0,0,,0,0,1,0,,,1
17965,9660 Brakel,house,residence,298000,3,165.0,Partially equipped,1,2,,,0,New,2021,22.387618836770134,0,48.32780541885128,0,17.97636780068183,0,0,1,2,0,0,18.122070521118182,0,0,1,0,525.2043647385594,14.713315506081885,1
17966,9660 Brakel,house,residence,345000,2,398.0,Partially equipped,1,2,,,0,Excellent,1986,12.0,0,57.0,1,43.36117808891739,0,0,1,3,1,52.0,13.0,0,0,1,0,1266.856588884525,35.49030043285207,1
17967,9660 Brakel,house,residence,298000,3,152.0,Partially equipped,1,2,,4,0,Fully renovated,,15.0,0,37.0,1,16.560047913355383,0,0,1,2,0,0,11.0,0,0,1,0,483.8246269106729,40.0,0
17968,9660 Brakel,house,residence,298000,3,165.0,Partially equipped,1,2,,2,0,New,2021,17.0,0,23.0,0,17.97636780068183,0,0,1,2,0,0,15.0,0,0,1,0,525.2043647385594,15.0,1
17969,9660 Brakel,house,residence,312000,3,188.0,Partially equipped,1,2,,2,0,New,2021,17.0,0,40.0,0,20.48216452441324,0,0,1,2,0,0,15.0,0,0,1,0,598.4146701263586,15.0,1
17970,9660 Brakel,house,residence,330000,3,144.0,Partially equipped,1,2,,2,0,New,,13.0,0,36.0,0,15.688466444231416,0,0,1,3,0,0,13.0,0,0,1,0,458.3601728627428,12.0,0
17971,9660 Brakel,house,residence,296808,3,458.0,Super equipped,1,1,,,0,New,2022,62.142602589337706,0,134.14627201111446,0,49.898039107347145,0,0,1,3,0,0,50.30247453740684,0,0,1,1,1457.8399942440012,40.8405969805182,1
17972,9660 Brakel,house,residence,398000,3,182.0,Fully equipped,1,2,,2,0,New,,14.0,0,25.0,0,7.0,0,0,1,2,1,11.0,14.0,0,0,1,1,579.316329590411,13.0,1
17973,9660 Brakel,house,residence,398000,3,182.0,Fully equipped,1,2,,2,0,New,,13.0,0,25.0,0,7.0,0,0,1,2,1,11.0,14.0,0,0,1,1,579.316329590411,14.0,1
17975,9660 Brakel,house,residence,406035,3,176.0,Super equipped,1,2,,,0,New,,23.880126759221476,0,51.549659113441365,0,19.17479232072729,0,0,1,3,0,0,19.330208555859397,0,0,1,0,560.2179890544634,15.694203206487344,1
17976,9660 Brakel,house,residence,295000,4,280.0,Partially equipped,1,2,,,0,Normal,,28.0,0,36.0,0,30.505351419338865,0,0,1,2,1,100.0,15.0,0,0,1,0,891.2558916775554,13.0,0
17977,9660 Brakel,house,residence,249000,2,,Partially equipped,1,1,,3,0,Normal,,,0,,0,,0,0,1,3,0,0,,0,0,1,0,,,1
17978,9660 Brakel,house,residence,384148,3,133.0,Partially equipped,1,2,,,0,New,,18.045777607820774,0,38.9551401254983,0,14.490041924185961,0,0,1,3,0,0,14.607487147325566,0,0,1,0,423.3465485468388,11.859824013993277,0
17979,9660 Brakel,house,residence,255000,2,135.0,Not equipped,1,1,,1,0,To be renovated,1956,18.31714268463011,0,39.54093170633286,1,14.707937291466953,0,0,1,4,0,0,14.827148608187604,0,0,1,1,429.71266205882137,12.038167232248815,1
17980,9660 Brakel,house,residence,416438,3,143.0,Partially equipped,1,2,,,0,New,,19.40260299186745,0,41.88409802967111,0,15.57951876059092,0,0,1,3,0,0,15.705794451635759,0,0,1,0,455.1771161067515,12.751540105270967,1
17981,9660 Brakel,house,residence,535000,5,440.0,Fully equipped,3,2,,3,0,Normal,2010,87.0,0,128.8741477836034,0,47.936980801818216,0,0,1,2,1,55.0,48.325521389648486,0,0,1,1,3031.0,39.23550801621836,1
17982,9660 Brakel,house,residence,405786,3,169.0,Super equipped,1,2,,,0,New,,22.930348990388804,0,49.4993885805204,0,18.412158535243815,0,0,1,3,0,0,18.56139344284226,0,0,1,0,537.9365917625245,15.070001942592961,0
17983,9660 Brakel,house,residence,262900,3,280.0,Partially equipped,1,2,,,0,Excellent,,37.9911107533069,0,82.01082131683853,0,30.505351419338865,0,0,1,2,0,0,30.752604520685402,0,0,1,0,891.2558916775554,24.96805055577532,0
